1694,就労移行支援,就労移行支援,名詞,2
1702,正規雇用,正規雇用,名詞,2
1710,国民健康保険,国民健康保険,名詞,2
1756,児童相談所,児童相談所,名詞,2
1768,介護休業法,介護休業法,名詞,2
1771,ストレスチェック制度,ストレスチェック制度,名詞,2
1801,精神保健及び精神障害者福祉に関する法律,精神保健及び精神障害者福祉に関する法律,名詞,2
1823,育児休業,育児休業,名詞,2
1837,訪問支援,訪問支援,名詞,2
1838,精神保健福祉士,精神保健福祉士,名詞,2
1843,厚生労働大臣,厚生労働大臣,名詞,2
1957,行政書士,行政書士,名詞,2
2002,家族構成,家族構成,名詞,2
2015,自治会,自治会,名詞,2
2020,相談所,相談所,名詞,2
2076,介護保険料,介護保険料,名詞,2
2096,性同一性障害,性同一性障害,名詞,2
2131,精神保健福祉法,精神保健福祉法,名詞,2
2154,福祉課,福祉課,名詞,2
2164,個人情報保護法,個人情報保護法,名詞,2
2228,生活様式,生活様式,名詞,2
2242,法定雇用率,法定雇用率,名詞,2
2243,年金制度,年金制度,名詞,2
2252,聴覚障害者,聴覚障害者,名詞,2
2304,育児一時金,育児一時金,名詞,1
2305,休業補償給付,休業補償給付,名詞,1
2306,傷病手当金,傷病手当金,名詞,1
2307,育児休業給付,育児休業給付,名詞,1
2308,出産手当金,出産手当金,名詞,1
2309,社会保険制度,社会保険制度,名詞,1
2310,労災保険,労災保険,名詞,1
2311,現金給付,現金給付,名詞,1
2317,指定介護老人福祉施設,指定介護老人福祉施設,名詞,1
2319,相談窓口,相談窓口,名詞,1
2320,高齢化,高齢化,名詞,1
2412,家族情報,家族情報,名詞,1
2466,制度設計,制度設計,名詞,1
2478,全世帯,全世帯,名詞,1
2479,母子世帯,母子世帯,名詞,1
2480,終身雇用,終身雇用,名詞,1
2482,雇用者数,雇用者数,名詞,1
2487,労働者災害補償保険,労働者災害補償保険,名詞,1
2488,健康保険,健康保険,名詞,1
2504,特定保健指導,特定保健指導,名詞,1
2506,利用者負担額,利用者負担額,名詞,1
2641,育児休業期間,育児休業期間,名詞,1
2643,短時間勤務制度,短時間勤務制度,名詞,1
2646,介護休暇,介護休暇,名詞,1
2735,傷病補償年金,傷病補償年金,名詞,1
2736,厚生年金,厚生年金,名詞,1
2737,児童扶養手当,児童扶養手当,名詞,1
2738,特別障害,特別障害,名詞,1
2766,認定特定非営利活動法人,認定特定非営利活動法人,名詞,1
2772,育児休業中,育児休業中,名詞,1
2833,職場適応援助者,職場適応援助者,名詞,1
2845,介護離職,介護離職,名詞,1
2930,児童福祉法,児童福祉法,名詞,1
2931,児童発達支援管理責任者,児童発達支援管理責任者,名詞,1
2939,長時間労働,長時間労働,名詞,1
2941,時間外労働,時間外労働,名詞,1
2944,正規雇用労働者,正規雇用労働者,名詞,1
2945,非正規雇用労働者,非正規雇用労働者,名詞,1
2949,老齢基礎年金,老齢基礎年金,名詞,1
2952,社会保険料,社会保険料,名詞,1
2953,給付額,給付額,名詞,1
2987,給付対象,給付対象,名詞,1
3056,職場復帰,職場復帰,名詞,1
3116,核家族,核家族,名詞,1
3123,日本年金機構,日本年金機構,名詞,1
3124,被保険者証,被保険者証,名詞,1
3125,地域社会,地域社会,名詞,1
3278,公的年金,公的年金,名詞,1
3282,支援金,支援金,名詞,1
3283,精神障害者保健福祉手帳,精神障害者保健福祉手帳,名詞,1
3286,社会保険労務士,社会保険労務士,名詞,1
3288,医療法,医療法,名詞,1
3289,医療法人,医療法人,名詞,1
3290,現物給付,現物給付,名詞,1
3373,保険証,保険証,名詞,1
3447,待機児童,待機児童,名詞,1
3458,プライバシー保護,プライバシー保護,名詞,1
3463,個人情報の保護に関する法律,個人情報の保護に関する法律,名詞,1
3466,精神保健福祉手帳,精神保健福祉手帳,名詞,1
3547,介護職,介護職,名詞,1
3559,食事介助,食事介助,名詞,1
3562,問題解決,問題解決,名詞,1
3626,社会貢献,社会貢献,名詞,1
3631,生活協同組合,生活協同組合,名詞,1
3635,共済組合,共済組合,名詞,1
3646,精神保健福祉センター,精神保健福祉センター,名詞,1
3647,年金事務所,年金事務所,名詞,1
3677,介護状態,介護状態,名詞,1
3695,法務局,法務局,名詞,1
3701,作業所,作業所,名詞,1



```python
import pandas as pd
import os

if os.path.exists('word_counts.csv'):
    df = pd.read_csv('word_counts.csv')
    
    med_words = [
        "尿失禁", "痰", "喀痰", "誤嚥", "骨折", "発作", "症候群", "感染", "物忘れ", "難聴", "失調", 
        "萎縮", "振戦", "徘徊", "褥瘡", "感染症", "せん妄", "伷塞", "不眠", "体調不良", "不全", 
