全面的,2
福祉課,2
様々,2
積む,2
小遣い,2
来客,2
外部,2
助け合う,2
読み上げる,2
障壁,2
国際連合,2
個人情報保護法,2
老齢,2
装甲,2
運動野,2
体性,2
うつ状態,2
歯周病,2
内容物,2
選択的,2
柱,2
配布,2
水道代,2
受付,2
契約内容,2
震える,2
資質,2
訪室,2
同席,2
付ける,2
役割分担,2
両耳,2
交代,2
勤務表,2
踏み出す,2
幅,2
両端,2
触る,2
前開き,2
前かがみ,2
矢印,2
姿,2
手掌,2
休憩,2
中継,2
投げる,2
立脚,2
麻雀,2
労務管理,2
退職後,2
高額,2
感染症法,2
扁桃,2
骨格,2
循環器,2
砂,2
担任,2
閉店,2
取消し,2
責める,2
数日間,2
市町村長,2
感音,2
計画的,2
休憩時間,2
年々,2
傷つける,2
新聞紙,2
生活様式,2
垂直,2
笑う,2
返事,2
一般的,2
握力,2
単純,2
組立て,2
冊子,2
隣町,2
頼れる,2
年金制度,2
恐怖,2
情動,2
下垂体,2
鼻道,2
角質層,2
後輩,2
ときどき,2
聴覚障害者,2
預ける,2
胸骨,2
分泌物,2
膨満,2
快適,2
次々,2
浸透,2
開封,2
いかが,2
診療所,2
薄弱,2
言語的,2
そっと,2
お願い,2
右肩,2
真ん中,2
視覚的,2
模様,2
弁当,2
流動,2
軟便,2
傾き,2
気遣う,1
題,1
強制的,1
先天的,1
ろう者,1
両眼,1
触手,1
延ばす,1
運動器症候群,1
死亡者数,1
胃がん,1
成年者,1
産前,1
産後,1
産休中,1
補塡,1
育児一時金,1
休業補償給付,1
傷病手当金,1
育児休業給付,1
出産手当金,1
社会保険制度,1
労災保険,1
現金給付,1
現金,1
部門別,1
理美容,1
印鑑,1
草むしり,1
差別的,1
相談窓口,1
高齢化,1
地方公共団体,1
不動産屋,1
集金,1
松果体,1
苔,1
胸鎖,1
乳突,1
軟口蓋,1
不感,1
蒸泄,1
創傷,1
加圧,1
筋群,1
過敏,1
昏睡,1
代理人,1
青年期,1
信頼感,1
同一性,1
運転免許証,1
脂溶性,1
優越感,1
ひきこもる,1
無意識的,1
いらいら,1
立ちくらみ,1
良性,1
頭位,1
耳鳴り,1
不整脈,1
併せる,1
長びく,1
遅め,1
朝方,1
炊事,1
几帳面,1
自己責任,1
伝音,1
語音,1
自殺,1
直腸障害,1
下図,1
取れる,1
講習,1
流動食,1
腰かける,1
付近,1
気泡,1
合同,1
分科会,1
具申,1
通報者,1
側面,1
一声,1
湯飲み,1
注ぐ,1
対極,1
深部,1
血栓症,1
定員数,1
精神科医,1
手引き,1
四方,1
永続,1
中腰,1
定期健診,1
勤務時間,1
静的,1
短期間,1
話し手,1
検討会,1
家族情報,1
映像,1
住所,1
送受信,1
議事録,1
退席,1
動線,1
這う,1
腫れ,1
中央,1
柔らかめ,1
服装,1
握り,1
転子,1
腸骨,1
糖分,1
乳酸菌,1
虚血性,1
平常,1
尿器,1
腸管,1
出血性,1
大腸菌,1
固い,1
縛る,1
白身,1
煮つけ,1
ゆで卵,1
焼き肉,1
商店街,1
実収入,1
可処分,1
和食,1
多量,1
平日,1
主語,1
歩き回れる,1
交友,1
得点,1
基く,1
嫌気,1
泊まれる,1
湿布,1
乾布,1
ぬるめ,1
熱め,1
背もたれ,1
測る,1
重要性,1
ゆりかご,1
墓場,1
制度設計,1
嫁ぐ,1
かわいい,1
親切,1
ござる,1
高低,1
手振り,1
言い分,1
ほぐす,1
漠然,1
全世帯,1
母子世帯,1
終身雇用,1
就業率,1
雇用者数,1
下回る,1
市場,1
専業主婦,1
被扶養者,1
労働者災害補償保険,1
健康保険,1
基本理念,1
営める,1
負傷,1
講じる,1
乗務員,1
店員,1
申出,1
主催者,1
賃貸契約,1
不動産業,1
床ずれ,1
胸囲,1
検診,1
