先端,8
残存,8
リフト,8
蠕動,8
変形性,8
配膳,8
寂しい,8
手指,8
ナトリウム,8
国民,8
許可,8
聴覚,8
手話,8
ショートステイ,8
生理的,8
側頭,8
慢性,8
混乱,8
トラブル,8
直腸,8
透析,8
暴力,8
改修,8
対象外,8
経口,8
せん妄,8
入院中,8
学校,8
浅い,8
伷塞,8
交付,8
サービス管理責任者,8
基幹,8
不眠,8
疾病,7
体調不良,7
リスク,7
摂食,7
膀胱,7
吸収,7
エピソード,7
知能,7
内服,7
コントロール,7
死別,7
態度,7
精神科,7
腰髄,7
重症,7
装具,7
逆流,7
災害時,7
省略,7
補聴器,7
ボード,7
塩分,7
たんぱく質,7
骨粗鬆症,7
シャワー,7
歩き回る,7
数か月,7
炎症,7
背部,7
入眠,7
四肢麻痺,7
充足,7
前頭,7
愛着,7
マットレス,7
不全,7
ランク,7
運転免許,7
新た,7
脱水,7
生後,7
人工呼吸器,7
勧め,7
ミス,7
随意,7
シート,7
滅菌,7
咀嚼,7
ペット,7
初対面,6
仲間,6
筆談,6
透明,6
装置,6
沈黙,6
公費,6
取扱い,6
不自由,6
家賃,6
弛緩,6
舌,6
エネルギー,6
表面,6
インスリン,6
四肢,6
乏しい,6
人格,6
後期,6
ショック,6
経鼻,6
従事者,6
最優先,6
設備,6
拘束,6
腰痛,6
途中,6
マット,6
縦,6
患側,6
容器,6
汗,6
更衣,6
機能性,6
スライディング,6
変換,6
臀部,6
手袋,6
膝関節症,6
代行,6
主菜,6
全般,6
消失,6
尿意,6
経つ,6
次亜,6
塩素酸,6
一人息子,6
職場,6
大腿骨,6
支払い,6
ケース,6
断る,6
居住,6
流れる,6
優先度,6
喉,6
聞き取る,6
外傷,6
与える,6
モデル,6
擁護,6
児童,6
行える,6
中等,6
穏やか,6
畳,6
分間,6
加熱,6
陰部,6
下剤,6
前屈,6
リハビリ,6
ブレーキ,6
食べ残し,6
両足,6
不満,6
抱く,6
過去,6
心臓,6
支障,6
初回,6
否認,6
観念,6
網膜,6
補給,6
転落,6
耳垢,6
重心,6
足浴,6
塗る,6
激しい,6
支払う,6
覚める,6
存在,6
費用,6
家庭,6
恥骨,6
合理的配慮,6
スペクトラム,6
硬い,6
奥,6
タイプ,6
洗濯機,6
振り返る,6
動機づけ,6
サークル,6
チームメンバー,6
浣腸,6
心がける,5
職業,5
普通,5
点字,5
切り替える,5
予定,5
所得,5
除く,5
通帳,5
交感,5
白癬,5
水晶体,5
出血,5
日光,5
代謝,5
アルカリ性,5
至る,5
抑圧,5
動悸,5
頭痛,5
一律,5
充実,5
副作用,5
きれい,5
音域,5
幻覚,5
構音,5
筋萎縮,5
受け止める,5
義肢,5
失語症,5
レスパイトケア,5
肺,5
企画,5
元年,5
リズム,5
宿泊,5
柵,5
報告書,5
参加者,5
洋式,5
健側,5
ブラッシング,5
季節,5
湯温,5
取り除く,5
嫌,5
評価日,5
表出,5
MRSA,5
ブドウ,5
球菌,5
溢流性,5
回想,5
遠慮,5
生産,5
遠方,5
我慢,5
類型,5
互助,5
保障,5
死亡,5
精神障害,5
貯金,5
収納,5
反省,5
末梢,5
器官,5
階層,5
愛情,5
代弁,5
飽和,5
候補者,5
日頃,5
退職,5
閲覧,5
防災,5
派遣,5
非常,5
労働者,5
傾ける,5
つぶやく,5
後日,5
ブラシ,5
柄,5
右膝,5
伸びる,5
仙骨,5
便意,5
前傾,5
パウチ,5
サイド,5
傾聴,5
招集,5
自立度,5
失認,5
可動域,5
沈む,5
1級,5
義足,5
変形,5
生命,5
聴覚障害,5
離婚,5
申し出る,5
中枢,5
併用,5
軽快,5
周辺,5
ニィリエ,5
取っ手,5
病棟,5
患者,5
物品,5
個室,5
消毒液,5
監視,5
歩行器,5
味付け,5
終日,5
経済,5
翌日,5
半身,5
ガイド,5
母子,5
指導者,5
財源,5
今まで,5
技法,5
イライラ,5
固縮,5
廃棄,5
精神保健指定医,5
搬送,5
保健,5
2級,5
更生,5
余命,5
液温,5
条約,5
救急,5
精神障害者,5
資格,5
ストレッチャー,5
エレベーター,5
発汗,5
合唱,5
梗塞,5
現場,5
親指,5
免許,5
ゴミ,5
大正琴,5
口数,4
消極的,4
視力,4
常勤,4
医療保険,4
形態,4
額,4
社会保険,4
預かる,4
保険者,4
事務,4
委託,4
扶助,4
瞳孔,4
白濁,4
掛ける,4
挙上,4
先行,4
骨盤,4
死期,4
指示書,4
老人福祉法,4
後期高齢者医療制度,4
消化管,4
浮腫,4
注射,4
小刻み,4
緩やか,4
完全,4
サポーター,4
得意,4
クローン,4
ホーエン,4
ヤール,4
刻み食,4
呼吸困難,4
栄養素,4
仕組み,4
法定,4
事情,4
多様,4
送迎,4
切迫,4
五十音,4
耳元,4
匿名化,4
データ,4
簡易,4
傷,4
上顎,4
水平,4
寄せる,4
腋窩,4
高血圧症,4
ビニール,4
手洗い,4
消費,4
安眠,4
夜食,4
強度,4
カーテン,4
技能,4
改訂,4
共通,4
インフォームドコンセント,4
モニタリング,4
メチシリン,4
耐性,4
保菌,4
保菌者,4
入居者,4
険しい,4
座り込む,4
嘔気,4
貼る,4
帯状,4
マウス,4
メール,4
卒業後,4
一定期間,4
標準,4
励む,4
脊柱,4
主張,4
アドボカシー,4
上回る,4
非正規雇用,4
アルバイト,4
労働者数,4
ケアシステム,4
手術,4
利益,4
補装,4
道具,4
爆発,4
静脈血,4
体内,4
周期,4
臓器,4
補う,4
キューブラー,4
ロス,4
薄暗い,4
危険性,4
マズロー,4
承認,4
注意点,4
常同,4
硬膜,4
血腫,4
医療センター,4
視線,4
通学,4
一時的,4
湿度,4
延長,4
寝具,4
クーリング・オフ,4
持病,4
暮らせる,4
乾く,4
加える,4
キャスター,4
素早い,4
食中毒,4
歯科衛生士,4
肛門,4
横行,4
足底,4
人工,4
高血圧,4
漂白剤,4
少量,4
閉じこもる,4
不在,4
半側,4
無視,4
救急車,4
紙おむつ,4
冷房,4
休息,4
あいづち,4
思い込む,4
分野,4
公的,4
収益,4
それぞれ,4
巡回,4
随時,4
放課後,4
就労定着支援,4
ガス,4
抜去,4
熟睡,4
嗅覚,4
脳卒中,4
バンク,4
ミケルセン,4
利き手,4
医学的,4
有病,4
アップ,4
内閣府,4
選択肢,4
亡くす,4
現状,4
画一的,4
浸す,4
失語,4
眠気,4
着ける,4
絞る,4
床材,4
冷水,4
踵,4
前腕,4
支持,4
口渇,4
アイス,4
泡,4
スポンジ,4
洗い流す,4
防虫剤,4
特殊,4
スキューバダイビング,4
専門医,4
息苦しい,4
休職,4
強直,4
硬直,4
延命,4
エンパワメント,4
共助,4
徴収,4
家庭裁判所,4
平等,4
散乱,4
聴力,4
開き戸,4
エイド,4
菌,4
取り戻す,4
育成,4
メニュー,4
変動,4
アテトーゼ,4
大脳,4
口臭,4
短時間,4
下顎,4
デイケア,4
メンバー,4
団体,4
物質,4
ペース,4
溝,4
前輪,4
駆動輪,4
腰部,4
閉塞,4
多動,4
サイン,4
立場,4
カルシウム,4
成長,4
返答,4
改革,4
転居,4
同僚,4
壁紙,4
耳介,4
アプローチ,4
主に,4
受講,4
当事者,4
自傷,4
定着,4
要約,4
入会,4
コンクール,4
夏祭り,4
筆記,4
ハローワーク,4
満足,4
尿路,4
尿道,4
発信,4
カフェ,4
駐車場,4
フット,4
ホルモン,4
健康食品,4
商品,4
油絵,4
協力,4
住居,4
表皮,4
ジェノグラム,4
アルバム,4
種別,3
水準,3
緑内障,3
携帯用,3
WHO,3
世界保健機関,3
加入,3
登録,3
罰則,3
肢体,3
所持,3
海馬,3
視床,3
消化,3
心拍数,3
三角,3
大胸筋,3
炭水化物,3
身長,3
算出,3
汗腺,3
活発,3
漏れる,3
眠り,3
意図的,3
グリーフケア,3
事業主,3
道路交通法,3
流動性,3
受け身,3
投影,3
退行,3
震え,3
毎食,3
血糖,3
雰囲気,3
病識,3
比較,3
泥棒,3
保管場所,3
目印,3
専門的,3
中核,3
講座,3
ピアカウンセリング,3
明瞭,3
ウイルス,3
にぎやか,3
途切れる,3
眼球,3
保健師,3
腹臥位,3
限度,3
胃内,3
審議会,3
提出,3
あり方,3
文化,3
別居,3
私物,3
伸展,3
疲労,3
上限,3
要件,3
口元,3
氏名,3
食卓,3
ケアカンファレンス,3
感想,3
滑り止め,3
ボール,3
倒す,3
昇降,3
廃用,3
過ごせる,3
主食,3
生活習慣病,3
差し込み,3
自動,3
概日リズム,3
寝だめ,3
切り離す,3
くも膜下出血,3
起き上がる,3
成果,3
かみ合う,3
行方不明,3
水疱,3
発赤,3
疱疹,3
スティック,3
顔貌,3
染色体,3
おおむね,3
狭窄,3
アメリカ,3
捉える,3
昨年,3
聞き手,3
生活史,3
浮く,3
秘密,3
同調,3
憲法,3
思想,3
企業,3
審査,3
出席,3
資料,3
スロープ,3
サービス付き高齢者向け住宅,3
頑固,3
変わり,3
動脈,3
硝子,3
網膜症,3
崩す,3
初日,3
疥癬,3
ゴロゴロ,3
尿量,3
縮小,3
取り引き,3
貧血,3
明るさ,3
後屈,3
気味,3
市販,3
導尿,3
保温,3
水頭症,3
スケール,3
昔,3
世代,3
帰れる,3
対処,3
人間的,3
復権,3
着目,3
遅れ,3
流れ,3
難病,3
悪性,3
アドバイス,3
有効期限,3
反映,3
清浄,3
名乗る,3
信用,3
特別,3
行事,3
災害対策基本法,3
想定,3
販売,3
困惑,3
解除,3
被害,3
日間,3
要介護状態,3
通院,3
衰弱,3
述べる,3
設ける,3
歯磨き,3
カレー,3
常温,3
まな板,3
亢進,3
回腸,3
カロリー,3
素材,3
塩素,3
逆転,3
再開,3
時間帯,3
熱心,3
衝突,3
デイサー,3
ビス,3
ショー,3
トステイ,3
事由,3
バイク,3
切断,3
術,3
だんずる,3
中退,3
給付金,3
代金,3
戸惑う,3
発話,3
双方向,3
生存,3
パーソナリティ,3
構成員,3
禁ずる,3
教育,3
対象家族,3
利用者負担,3
全額,3
資産,3
人材,3
責務,3
ライチャード,3
老年期,3
円熟,3
自責,3
放置,3
顔色,3
低血糖,3
顔面,3
家庭内,3
レストレスレッグス,3
標準的,3
エイジズム,3
前立腺,3
肥大,3
両膝,3
選定,3
CDR,3
仕方,3
ヴォルフェンスベルガー,3
大半,3
色素,3
分岐,3
滴下,3
民間,3
茶道,3
教員,3
報酬,3
緊急時,3
記号,3
病状,3
耐える,3
戻れる,3
共感的,3
問いかけ,3
機械,3
抽象的,3
マーク,3
ガスコンロ,3
整容,3
外出先,3
座り直す,3
喘息,3
ファーラー,3
多点,3
入手,3
流水,3
洗剤,3
境目,3
衣装,3
高温,3
寝台,3
暮らし,3
小腸,3
涙,3
造園業,3
身寄り,3
治まる,3
ソーシャルワーカー,3
足指,3
交える,3
責任感,3
真面目,3
思考力,3
寝つき,3
セルフ,3
在り方,3
間代,3
重積,3
ストレングス,3
覚知,3
距離,3
公助,3
税,3
第一号被保険者,3
訪問型,3
統計,3
選任,3
性状,3
整頓,3
要求,3
日常的,3
指す,3
聞き取れる,3
叱る,3
滑る,3
ユニバーサルデザイン,3
離す,3
食道炎,3
最後,3
留置,3
死亡後,3
最終的,3
交互,3
速やか,3
息切れ,3
チアノーゼ,3
管理栄養士,3
発する,3
免疫,3
相当,3
受け取る,3
局在,3
頭頂,3
早期,3
習慣,3
通過,3
書面,3
リビングウィル,3
デスカンファレンス,3
賞味期限,3
歯磨き粉,3
入退院,3
ソーシャル,3
優生,3
貧困,3
当初,3
国民健康保険団体連合会,3
送れる,3
メイヤロフ,3
ルール,3
不明,3
使用者,3
標準型,3
バック,3
浮力,3
水圧,3
上腕,3
毛布,3
アドバンス,3
プランニング,3
申し送り,3
健康診断,3
欠陥,3
老人福祉,3
掲げる,3
弱まる,3
低め,3
バイタル,3
身体障害者福祉法,3
暴言,3
財産,3
ノンレム,3
丁寧,3
付き合い,3
一人娘,3
驚く,3
リアリティ,3
オリエンテーション,3
マスク,3
菓子,3
インフォーマル,3
増進,3
転換,3
軽費,3
結核,3
お世話,3
性的,3
正面,3
都合,3
先天性,3
全盲,3
衰え,3
共感的理解,3
屈曲,3
右肘,3
空腹,3
座面,3
軟らかい,3
塗布,3
我が国,3
死因,3
防衛,3
精神病,3
日付,3
ライフ,3
翌朝,3
片付ける,3
片側,3
深める,3
寄り添う,3
嫉妬,3
基底,3
不良,3
固形,3
液状,3
湯沸し,3
ポット,3
お祭り,3
他害,3
受給,3
コーピング,3
面談,3
提言,3
申込み,3
適正化,3
申し出,3
拡大,3
東京,3
パラリンピック,3
競技,3
格子,3
罰,3
志向,3
普及,3
裁縫,3
マネジメント,3
巻く,3
軟膏,3
洗身,3
雪かき,3
観点,3
公共職業安定所,3
中耳,3
心筋,3
関与,3
振る,3
改修費,3
届く,3
付く,3
演奏,3
完成,3
会社員,3
第1号被保険者,3
尺度,3
判定基準,3
飼う,3
ティッシュペーパー,3
説明書,3
チェック表,3
歯みがき,3
上体,3
済む,3
リスト,3
カフ,3
隣室,3
捻挫,2
完治,2
就く,2
近づける,2
ジョハリの窓,2
開放,2
支え,2
外界,2
明暗,2
文字盤,2
想像,2
ロコモティブシンドローム,2
年金保険,2
加入者,2
総額,2
安否,2
明示,2
不当,2
同居家族,2
情報共有,2
所有,2
支援策,2
延髄,2
気道,2
血糖値,2
散大,2
重力,2
僧帽筋,2
役立つ,2
係数,2
食塊,2
活性化,2
皮脂,2
尊厳死,2
安楽死,2
脳死,2
書類,2
エリクソン,2
生殖,2
高年齢者等の雇用の安定等に関する法律,2
高年齢,2
肝臓,2
短縮,2
腎臓,2
相互作用,2
知的,2
結晶,2
甲状腺,2
ふらふら,2
冷や汗,2
食前,2
内服薬,2
家庭的,2
仮性,2
前期,2
病期,2
投与,2
講師,2
務める,2
訂正,2
引き起こす,2
誤認,2
鑑賞,2
念慮,2
広汎性,2
正確,2
履物,2
製作,2
臨床,2
面接,2
疲れ,2
辞める,2
助産師,2
細菌,2
創造,2
QOL,2
リスクマネジメント,2
名誉,2
静脈,2
気軽,2
娯楽,2
囲む,2
禁止行為,2
代替,2
注目,2
パスワード,2
追及,2
指さす,2
無理,2
目覚める,2
光源,2
肘かけ,2
天井,2
爪やすり,2
専用,2
厚手,2
好み,2
前あき,2
ファスナー,2
ループ,2
上衣,2
ロフストランドクラッチ,2
臍,2
咀嚼力,2
カリウム,2
コレステロール,2
プライバシー,2
チェアー,2
噴霧,2
洗面器,2
トイレットペーパー,2
煮物,2
支出,2
右利き,2
紅茶,2
明確化,2
焦点,2
目標設定,2
不適切,2
掴む,2
使い捨て,2
溶液,2
増す,2
仮面,2
ダウン,2
世話人,2
きっと,2
抑揚,2
身振り,2
次回,2
バイステック,2
審判,2
正規雇用,2
パート,2
ナショナルミニマム,2
支え合い,2
幸福,2
追求権,2
財産権,2
生存権,2
無職,2
適用,2
国民健康保険,2
乗車,2
提示,2
通訳者,2
市役所,2
診断書,2
特定健康診査,2
扶養,2
洗面,2
適応機制,2
反動,2
昇華,2
リンパ管,2
左心室,2
大静脈,2
肺動脈,2
結膜,2
充血,2
白内障,2
酵素,2
成分,2
タンパク質,2
糖質,2
脂質,2
丘疹,2
欠乏,2
蕁麻疹,2
発熱,2
再生,2
あらかじめ,2
助ける,2
個人差,2
混じる,2
飲水,2
探し物,2
長谷川,2
有用,2
思い出せる,2
早期発見,2
引っ越す,2
米,2
ソーシャルインクルージョン,2
支え合う,2
集中力,2
思考,2
待てる,2
潰瘍,2
児童相談所,2
循環,2
受入れ,2
か国,2
在留,2
従事,2
合格,2
退職時,2
長期間,2
撮影,2
消火,2
破産,2
介護休業法,2
休暇,2
就学,2
ストレスチェック制度,2
ストレスチェック,2
運動性,2
飲める,2
結論,2
軽微,2
批判,2
掃く,2
ガラス,2
雑巾,2
頚椎,2
歯肉,2
サイズ,2
斜め,2
後輪,2
両腕,2
砂利道,2
解凍,2
冷凍,2
飲食物,2
プリン,2
誘発,2
排泄物,2
熱い,2
心不全,2
処置,2
着物,2
違い,2
ありのまま,2
集約,2
評価基準,2
パンツ,2
精神保健及び精神障害者福祉に関する法律,2
定時,2
仮眠,2
自家用車,2
経済的負担,2
購入費,2
告げる,2
フランクル,2
通ずる,2
撤廃,2
一方的,2
打つ,2
祖母,2
無意識,2
発散,2
口癖,2
嫌悪,2
過剰,2
対話,2
社会化,2
ダブルケア,2
活躍,2
コミュニティ,2
重点,2
育児休業,2
雇用主,2
配偶者,2
父母,2
面倒,2
転職,2
災害補償,2
従業員,2
施行,2
改正内容,2
食費,2
居住費,2
訪問支援,2
精神保健福祉士,2
栄養士,2
改めて,2
設立,2
知事,2
公表,2
評議員,2
指針,2
好む,2
濃縮,2
舌下,2
閉鎖,2
好発,2
括約筋,2
意識的,2
遺伝性,2
肺がん,2
いきなり,2
厳しい,2
乳幼児,2
喃語,2
振動,2
混合,2
保佐人,2
スコア,2
全般的,2
段階的,2
クロイツフェルト,2
ヤコブ,2
最善,2
ロバーツ,2
見捨てる,2
合併,2
夜盲,2
上田,2
持ち手,2
現時点,2
プッシュ,2
カウンセリング,2
予防策,2
深さ,2
イルリガートル,2
エタノール,2
師範,2
実家,2
緑茶,2
定年,2
伴奏,2
教え子,2
構成要素,2
同一,2
職務,2
携帯電話,2
共用,2
燃え尽きる,2
バーンアウト,2
疲労感,2
教諭,2
嬉しい,2
改める,2
埋め込む,2
肯定,2
ポイント,2
下記,2
オストメイト,2
エプロン,2
予備,2
ガーグルベースン,2
ドライシャンプー,2
ピンセット,2
洗顔,2
身頃,2
結ぶ,2
引き上げる,2
クラッチ,2
酸味,2
体格指数,2
BMI,2
パッド,2
頭皮,2
生え際,2
保湿剤,2
込む,2
尿臭,2
替える,2
補充,2
日当たり,2
干し,2
日陰,2
平干し,2
冷罨法,2
詩吟,2
聞き取り,2
個々,2
脚立,2
タイミング,2
カーペット,2
不振,2
父子,2
向き合う,2
突然,2
押さえる,2
そんな,2
相互扶助,2
無料,2
予算,2
努力義務,2
芸術,2
支給申請,2
事件,2
概況,2
最高,2
裁判所,2
総局,2
文化的,2
片づける,2
俳句,2
床面,2
バランス,2
バスタオル,2
白書,2
無効,2
中度,2
照らす,2
許す,2
介入,2
無断,2
願望,2
地震,2
畳む,2
作り直す,2
昇る,2
乳製品,2
トレー,2
腸炎,2
ノロウイルス,2
汚染,2
不十分,2
行政書士,2
時刻,2
喘鳴,2
ペースメーカー,2
抽出,2
次女,2
意欲的,2
体育,2
野球,2
遠く,2
農業,2
そろそろ,2
収穫,2
うつむく,2
後継者,2
解ける,2
参照,2
舌骨,2
咳嗽,2
効率,2
血流,2
健康診査,2
清明,2
脂肪酸,2
高度,2
GPS,2
納得,2
確立,2
迷う,2
手助け,2
果たす,2
騒ぐ,2
依存症,2
打ちつける,2
方向転換,2
身の回り,2
賞賛,2
側頭葉,2
後頭葉,2
頻尿,2
角膜,2
混濁,2
死斑,2
浸漬,2
しんし,2
死滅,2
関節症,2
缶詰,2
コーディネーター,2
家族構成,2
インシデント,2
エコマップ,2
フェイス,2
申し訳,2
悪口,2
挑戦,2
長所,2
睡眠不足,2
当面,2
リッチモンド,2
ワーク,2
緊急,2
採用,2
遊び,2
変容,2
歳時,2
生涯,2
自治会,2
六法,2
意見書,2
一員,2
家計,2
ロール,2
バロリゼーション,2
無言,2
化粧,2
配食,2
対立,2
両者,2
区切る,2
脱衣,2
床置き,2
システム,2
引き戸,2
靴底,2
踏切,2
胸髄,2
ハンドリム,2
片手,2
たいそう,2
全量,2
刻む,2
温熱,2
指間,2
ナイロン,2
通路,2
寄りかかる,2
下腿,2
吸い込む,2
湿気,2
最終,2
ガイドライン,2
せいしき,2
小学,2
入れ替わる,2
誤り,2
病的,2
順序,2
身近,2
積み重ねる,2
大腸がん,2
高血糖,2
持続,2
抗うつ薬,2
鑑別,2
中断,2
極めて,2
離床,2
さまざま,2
抜き,2
筋ジストロフィー,2
中脳,2
病変,2
線維,2
拒絶,2
高ぶる,2
最大,2
眼鏡,2
壊れる,2
粘膜,2
消費期限,2
フレイル,2
不穏,2
急ぐ,2
手法,2
ビジョン,2
角化,2
素手,2
介護保険料,2
道路,2
起伏,2
親戚,2
転院,2
ミルトン,2
頼る,2
深夜,2
ダメ,2
プラン,2
最低限度,2
人員,2
取り巻く,2
現役世代,2
OECD,2
上位,2
拡充,2
基盤,2
ロボット,2
具合,2
近年,2
所長,2
戸籍上,2
性同一性障害,2
食べこぼし,2
スケジュール,2
坂道,2
高校生,2
今度,2
フォーマル,2
スマートフォン,2
破棄,2
周知,2
徹底,2
緊張感,2
文書,2
騒音,2
髄節,2
外耳,2
左肩,2
大量,2
アーム,2
献立,2
寒さ,2
左膝,2
底面,2
浮かす,2
胸部,2
隠す,2
主成分,2
漂白,2
柄物,2
返し縫い,2
ベッドメイキング,2
良質,2
老衰,2
効率的,2
資金,2
ため息,2
語彙,2
メラトニン,2
ツール,2
あいまい,2
レビュー,2
バリデーション,2
付着,2
同系,2
精神保健福祉法,2
半盲,2
停止,2
専門家,2
主導,2
心気,2
順応,2
不明瞭,2
壊す,2
動脈血,2
水様,2
泥状,2
体外,2
取り込む,2
白湯,2
濃度,2
散らかる,2
幻聴,2
恐れ,2
ホワイトボード,2
名義,2
蹴る,2
全面的,2
福祉課,2
様々,2
積む,2
小遣い,2
来客,2
OJT,2
外部,2
助け合う,2
包摂,2
バリアフリー,2
読み上げる,2
障壁,2
国際連合,2
個人情報保護法,2
老齢,2
装甲,2
憤慨,2
運動野,2
体性,2
うつ状態,2
歯周病,2
内容物,2
選択的,2
大綱,2
柱,2
啓発,2
配布,2
水道代,2
受付,2
契約内容,2
震える,2
資質,2
訪室,2
キャリアパス,2
同席,2
付ける,2
診療,2
役割分担,2
両耳,2
交代,2
勤務表,2
踏み出す,2
幅,2
両端,2
触る,2
前開き,2
前かがみ,2
矢印,2
姿,2
手掌,2
ツアー,2
休憩,2
中継,2
投げる,2
顕著,2
立脚,2
麻雀,2
労務管理,2
経営,2
退職後,2
ゴルフ,2
高額,2
感染症法,2
扁桃,2
骨格,2
循環器,2
砂,2
担任,2
閉店,2
サルコペニア,2
取消し,2
サポートカー,2
責める,2
数日間,2
市町村長,2
感音,2
計画的,2
休憩時間,2
年々,2
廃止,2
傷つける,2
新聞紙,2
守秘,2
生活様式,2
垂直,2
笑う,2
返事,2
ドアノブ,2
テレビショッピング,2
一般的,2
握力,2
単純,2
組立て,2
不備,2
遵守,2
コース,2
冊子,2
隣町,2
比較的,2
マニュアル,2
リーダー,2
フォロワーシップ,2
所轄,2
頼れる,2
法定雇用率,2
年金制度,2
恐怖,2
情動,2
下垂体,2
鼻道,2
角質層,2
後輩,2
ときどき,2
エイジング,2
カラオケ,2
ロッカー,2
聴覚障害者,2
預ける,2
胸骨,2
分泌物,2
膨満,2
快適,2
請求,2
次々,2
浸透,2
開封,2
プレゼント,2
いかが,2
ピクトグラム,2
デザイン,2
診療所,2
貸与,2
公共,2
薄弱,2
言語的,2
そっと,2
お願い,2
リビング,2
右肩,2
真ん中,2
グリア,2
セクシュアリティ,2
ミーティング,2
視覚的,2
模様,2
貯留,2
弁当,2
流動,2
軟便,2
傾き,2
気遣う,1
拒む,1
方策,1
題,1
強制的,1
築く,1
先天的,1
ろう者,1
以後,1
両眼,1
触手,1
長寿,1
延ばす,1
運動器症候群,1
死亡者数,1
胃がん,1
成年者,1
産前,1
産後,1
産休,1
産休中,1
補塡,1
育児一時金,1
休業補償給付,1
傷病手当金,1
育児休業給付,1
出産手当金,1
社会保険制度,1
労災保険,1
現金給付,1
現金,1
部門別,1
理美容,1
印鑑,1
草むしり,1
指定介護老人福祉施設,1
差別的,1
相談窓口,1
高齢化,1
地方公共団体,1
不動産屋,1
集金,1
松果体,1
苔,1
胸鎖,1
乳突,1
適度,1
侵襲,1
数値,1
軟口蓋,1
不感,1
蒸泄,1
分布,1
創傷,1
治癒,1
加圧,1
筋群,1
過敏,1
昏睡,1
代理人,1
青年期,1
信頼感,1
同一性,1
親密,1
運転免許証,1
脂溶性,1
蓄積,1
振る舞う,1
優越感,1
補償,1
ひきこもる,1
無意識的,1
逃避,1
いらいら,1
メニエール,1
立ちくらみ,1
良性,1
頭位,1
耳鳴り,1
不整脈,1
併せる,1
長びく,1
遅め,1
朝方,1
炊事,1
特化,1
几帳面,1
反発,1
自己責任,1
伝音,1
語音,1
自殺,1
無関心,1
協調,1
直腸障害,1
実感,1
下図,1
サンダル,1
取れる,1
講習,1
流動食,1
腰かける,1
付近,1
気泡,1
合同,1
分科会,1
具申,1
続柄,1
通報者,1
側面,1
一声,1
湯飲み,1
注ぐ,1
対極,1
概念,1
調和,1
乱す,1
深部,1
血栓症,1
エコノミークラス,1
定員数,1
完結,1
精神科医,1
手引き,1
四方,1
永続,1
満たす,1
実際,1
中腰,1
定期健診,1
勤務時間,1
コルセット,1
静的,1
ストレッチング,1
短期間,1
話し手,1
検討会,1
家族情報,1
映像,1
住所,1
電子メール,1
送受信,1
ヒヤリ,1
ハット,1
議事録,1
退席,1
コード,1
